frame,id,timestamp(s),accX,accY,accZ,gyrX,gyrY,gyrZ,magX,magY,magZ,eulerRoll,eulerPitch,eulerYaw,quatW,quatX,quatY,quatZ,
183,1,25350.805,-0.046,0.089,0.987,0.0,0.0,0.0,12,-11,-15,2.69,5.21,2.45,0.998,0.045,0.024,0.022,
184,1,25350.815,-0.046,0.092,0.982,0.0,0.0,0.0,12,-11,-16,2.68,5.21,2.45,0.998,0.045,0.024,0.022,
185,1,25350.825,-0.044,0.088,0.986,0.0,0.0,0.0,12,-12,-16,2.69,5.21,2.45,0.998,0.045,0.024,0.022,
186,1,25350.835,-0.046,0.086,0.986,0.0,0.0,0.0,12,-11,-16,2.69,5.21,2.45,0.998,0.045,0.024,0.022,
187,1,25350.845,-0.047,0.092,0.988,0.0,0.0,0.0,12,-11,-15,2.69,5.21,2.45,0.998,0.045,0.024,0.022,
188,1,25350.855,-0.045,0.094,0.982,0.0,0.0,0.0,12,-11,-15,2.69,5.21,2.45,0.998,0.045,0.024,0.022,
189,1,25350.865,-0.045,0.091,0.987,0.0,0.0,0.0,12,-12,-15,2.69,5.21,2.45,0.998,0.045,0.024,0.022,
190,1,25350.875,-0.044,0.091,0.989,0.0,0.0,0.0,12,-12,-16,2.69,5.21,2.45,0.998,0.045,0.024,0.022,
191,1,25350.885,-0.049,0.09,0.985,0.0,0.0,0.0,13,-11,-15,2.69,5.21,2.45,0.998,0.045,0.024,0.022,
192,1,25350.895,-0.048,0.094,0.983,0.0,0.0,0.0,13,-11,-16,2.69,5.21,2.45,0.998,0.045,0.024,0.022,
193,1,25350.905,-0.043,0.089,0.985,0.0,0.0,0.0,12,-12,-15,2.69,5.21,2.45,0.998,0.045,0.024,0.022,
194,1,25350.915,-0.045,0.089,0.987,0.0,0.0,0.0,13,-11,-16,2.69,5.22,2.45,0.998,0.045,0.024,0.022,
195,1,25350.925,-0.046,0.09,0.983,0.0,0.0,0.0,13,-12,-15,2.68,5.21,2.45,0.998,0.045,0.024,0.022,
196,1,25350.935,-0.047,0.096,0.982,0.0,0.0,0.0,13,-11,-15,2.68,5.21,2.45,0.998,0.045,0.024,0.022,
197,1,25350.945,-0.046,0.088,0.989,0.0,0.0,0.0,12,-11,-15,2.68,5.21,2.45,0.998,0.045,0.024,0.022,
198,1,25350.955,-0.045,0.089,0.989,0.0,0.0,0.0,12,-12,-16,2.68,5.21,2.45,0.998,0.045,0.024,0.022,
199,1,25350.965,-0.048,0.093,0.983,0.0,0.0,0.0,13,-12,-16,2.68,5.21,2.45,0.998,0.045,0.024,0.022,
200,1,25350.975,-0.048,0.092,0.987,0.0,0.0,0.0,12,-12,-15,2.68,5.21,2.45,0.998,0.045,0.024,0.022,
201,1,25350.985,-0.044,0.086,0.987,0.0,0.0,0.0,13,-12,-15,2.68,5.22,2.45,0.998,0.045,0.024,0.022,
202,1,25350.995,-0.048,0.092,0.99,0.0,0.0,0.0,12,-12,-15,2.68,5.21,2.45,0.998,0.045,0.024,0.022,
203,1,25351.005,-0.048,0.091,0.986,0.0,0.0,0.0,13,-12,-15,2.68,5.21,2.45,0.998,0.045,0.024,0.022,
204,1,25351.015,-0.046,0.089,0.989,0.0,0.0,0.0,12,-12,-16,2.68,5.21,2.45,0.998,0.045,0.024,0.022,
205,1,25351.025,-0.045,0.09,0.987,0.0,0.0,0.0,12,-12,-16,2.68,5.21,2.45,0.998,0.045,0.024,0.022,
206,1,25351.035,-0.048,0.091,0.984,0.0,0.0,0.0,12,-12,-15,2.68,5.21,2.45,0.998,0.045,0.024,0.022,
207,1,25351.045,-0.046,0.089,0.984,0.0,0.0,0.0,12,-12,-16,2.68,5.21,2.45,0.998,0.045,0.024,0.022,
208,1,25351.055,-0.046,0.092,0.985,0.0,0.0,0.0,12,-12,-16,2.68,5.21,2.45,0.998,0.045,0.024,0.022,
209,1,25351.065,-0.046,0.09,0.987,0.0,0.0,0.0,12,-12,-16,2.68,5.21,2.45,0.998,0.045,0.024,0.022,
210,1,25351.075,-0.045,0.092,0.986,0.0,0.0,0.0,12,-12,-15,2.68,5.21,2.45,0.998,0.045,0.024,0.022,
211,1,25351.085,-0.047,0.091,0.985,0.0,0.0,0.0,13,-12,-15,2.68,5.21,2.45,0.998,0.045,0.024,0.022,
212,1,25351.095,-0.049,0.091,0.988,0.0,0.0,0.0,13,-12,-15,2.68,5.22,2.45,0.998,0.045,0.024,0.022,
213,1,25351.105,-0.047,0.089,0.988,0.0,0.0,0.0,13,-12,-15,2.68,5.22,2.45,0.998,0.045,0.024,0.022,
214,1,25351.115,-0.046,0.089,0.986,0.0,0.0,0.0,12,-12,-15,2.68,5.22,2.45,0.998,0.045,0.024,0.022,
215,1,25351.125,-0.046,0.09,0.984,0.0,0.0,0.0,13,-12,-16,2.68,5.21,2.45,0.998,0.045,0.024,0.022,
216,1,25351.135,-0.046,0.092,0.988,0.0,0.0,0.0,13,-12,-15,2.68,5.21,2.45,0.998,0.045,0.024,0.022,
217,1,25351.145,-0.045,0.088,0.989,0.0,0.0,0.0,13,-12,-15,2.68,5.22,2.45,0.998,0.045,0.024,0.022,
218,1,25351.155,-0.046,0.088,0.985,0.0,0.0,0.0,13,-12,-15,2.68,5.21,2.45,0.998,0.045,0.024,0.022,
219,1,25351.165,-0.046,0.091,0.982,0.0,0.0,0.0,12,-12,-15,2.68,5.21,2.45,0.998,0.045,0.024,0.022,
220,1,25351.175,-0.048,0.09,0.984,0.0,0.0,0.0,13,-12,-16,2.68,5.21,2.45,0.998,0.045,0.024,0.022,
221,1,25351.185,-0.049,0.089,0.988,0.0,0.0,0.0,13,-12,-15,2.68,5.21,2.45,0.998,0.045,0.024,0.022,
222,1,25351.195,-0.045,0.088,0.987,0.0,0.0,0.0,13,-11,-16,2.68,5.21,2.45,0.998,0.045,0.024,0.022,
223,1,25351.205,-0.046,0.092,0.985,0.0,0.0,0.0,13,-12,-15,2.68,5.21,2.45,0.998,0.045,0.024,0.022,
224,1,25351.215,-0.046,0.089,0.986,0.0,0.0,0.0,13,-12,-16,2.68,5.21,2.45,0.998,0.045,0.024,0.022,
225,1,25351.225,-0.048,0.091,0.984,0.0,0.0,0.0,12,-12,-15,2.68,5.21,2.45,0.998,0.045,0.024,0.022,
226,1,25351.235,-0.048,0.088,0.986,0.0,0.0,0.0,13,-12,-15,2.68,5.21,2.45,0.998,0.045,0.024,0.022,
227,1,25351.245,-0.044,0.086,0.987,0.0,0.0,0.0,12,-12,-15,2.68,5.21,2.45,0.998,0.045,0.024,0.022,
228,1,25351.255,-0.045,0.091,0.984,0.0,0.0,0.0,12,-12,-15,2.68,5.21,2.45,0.998,0.045,0.024,0.022,
229,1,25351.265,-0.046,0.092,0.987,0.0,0.0,0.0,12,-12,-15,2.68,5.21,2.45,0.998,0.045,0.024,0.022,
230,1,25351.275,-0.046,0.09,0.99,0.0,0.0,0.0,13,-12,-15,2.68,5.22,2.45,0.998,0.045,0.024,0.022,
231,1,25351.285,-0.049,0.087,0.989,0.0,0.0,0.0,13,-12,-15,2.68,5.22,2.45,0.998,0.045,0.024,0.022,
232,1,25351.295,-0.047,0.092,0.984,0.0,0.0,0.0,13,-12,-16,2.68,5.21,2.45,0.998,0.045,0.024,0.022,
233,1,25351.305,-0.045,0.091,0.986,0.0,0.0,0.0,12,-12,-16,2.68,5.21,2.45,0.998,0.045,0.024,0.022,
234,1,25351.315,-0.043,0.087,0.988,0.0,0.0,0.0,12,-12,-16,2.68,5.21,2.45,0.998,0.045,0.024,0.022,
235,1,25351.325,-0.046,0.088,0.986,0.0,0.0,0.0,12,-12,-15,2.68,5.21,2.45,0.998,0.045,0.024,0.022,
236,1,25351.335,-0.048,0.093,0.985,0.0,0.0,0.0,12,-12,-15,2.68,5.21,2.45,0.998,0.045,0.024,0.022,
237,1,25351.345,-0.045,0.09,0.986,0.0,0.0,0.0,13,-12,-15,2.68,5.21,2.45,0.998,0.045,0.024,0.022,
238,1,25351.355,-0.05,0.091,0.987,0.0,0.0,0.0,12,-12,-15,2.68,5.21,2.45,0.998,0.045,0.024,0.022,
239,1,25351.365,-0.047,0.093,0.988,0.0,0.0,0.0,13,-12,-15,2.68,5.21,2.45,0.998,0.045,0.024,0.022,
240,1,25351.375,-0.044,0.093,0.983,0.0,0.0,0.0,12,-12,-16,2.68,5.21,2.45,0.998,0.045,0.024,0.022,
241,1,25351.385,-0.047,0.092,0.986,0.0,0.0,0.0,13,-12,-16,2.68,5.22,2.45,0.998,0.045,0.024,0.022,
242,1,25351.395,-0.048,0.089,0.99,0.0,0.0,0.0,13,-12,-16,2.68,5.22,2.45,0.998,0.045,0.024,0.022,
243,1,25351.405,-0.045,0.09,0.984,0.0,0.0,0.0,12,-12,-16,2.68,5.22,2.45,0.998,0.045,0.024,0.022,
244,1,25351.415,-0.046,0.089,0.983,0.0,0.0,0.0,12,-12,-16,2.68,5.21,2.45,0.998,0.045,0.024,0.022,
245,1,25351.425,-0.046,0.091,0.985,0.0,0.0,0.0,12,-12,-16,2.68,5.21,2.45,0.998,0.045,0.024,0.022,
246,1,25351.435,-0.046,0.09,0.987,0.0,0.0,0.0,13,-12,-15,2.68,5.22,2.45,0.998,0.045,0.024,0.022,
247,1,25351.445,-0.047,0.092,0.988,0.0,0.0,0.0,12,-12,-15,2.68,5.22,2.45,0.998,0.045,0.024,0.022,
248,1,25351.455,-0.049,0.092,0.982,0.0,0.0,0.0,13,-12,-15,2.68,5.21,2.45,0.998,0.045,0.024,0.022,
249,1,25351.465,-0.046,0.089,0.986,0.0,0.0,0.0,13,-12,-15,2.68,5.22,2.45,0.998,0.045,0.024,0.022,
250,1,25351.475,-0.044,0.087,0.989,0.0,0.0,0.0,13,-12,-15,2.69,5.22,2.45,0.998,0.045,0.024,0.022,
251,1,25351.485,-0.048,0.092,0.986,0.0,0.0,0.0,13,-12,-16,2.68,5.21,2.45,0.998,0.045,0.024,0.022,
252,1,25351.495,-0.049,0.093,0.982,0.0,0.0,0.0,13,-12,-16,2.69,5.21,2.45,0.998,0.045,0.024,0.022,
253,1,25351.505,-0.043,0.09,0.985,0.0,0.0,0.0,13,-12,-15,2.69,5.22,2.45,0.998,0.045,0.024,0.022,
254,1,25351.515,-0.044,0.085,0.988,0.0,0.0,0.0,13,-12,-15,2.69,5.22,2.45,0.998,0.045,0.024,0.022,
255,1,25351.525,-0.048,0.089,0.984,0.0,0.0,0.0,12,-12,-15,2.69,5.22,2.45,0.998,0.045,0.024,0.022,
256,1,25351.535,-0.047,0.094,0.984,0.0,0.0,0.0,12,-12,-15,2.69,5.21,2.45,0.998,0.045,0.024,0.022,
257,1,25351.545,-0.045,0.088,0.987,0.0,0.0,0.0,12,-12,-15,2.69,5.22,2.45,0.998,0.045,0.024,0.022,
258,1,25351.555,-0.046,0.087,0.986,0.0,0.0,0.0,12,-12,-16,2.69,5.22,2.45,0.998,0.045,0.024,0.022,
259,1,25351.565,-0.048,0.091,0.984,0.0,0.0,0.0,12,-11,-16,2.69,5.21,2.45,0.998,0.045,0.024,0.022,
260,1,25351.575,-0.047,0.092,0.986,0.0,0.0,0.0,12,-12,-16,2.69,5.21,2.45,0.998,0.045,0.024,0.022,
261,1,25351.585,-0.043,0.089,0.989,0.0,0.0,0.0,12,-12,-15,2.69,5.22,2.45,0.998,0.045,0.024,0.022,
262,1,25351.595,-0.043,0.088,0.986,0.0,0.0,0.0,13,-12,-15,2.69,5.22,2.45,0.998,0.045,0.024,0.022,
263,1,25351.605,-0.047,0.09,0.984,0.0,0.0,0.0,12,-11,-16,2.69,5.21,2.45,0.998,0.045,0.024,0.022,
264,1,25351.615,-0.048,0.094,0.983,0.0,0.0,0.0,12,-12,-15,2.69,5.21,2.45,0.998,0.045,0.024,0.022,
265,1,25351.625,-0.044,0.087,0.986,0.0,0.0,0.0,12,-12,-15,2.69,5.21,2.45,0.998,0.045,0.024,0.022,
266,1,25351.635,-0.043,0.089,0.988,0.0,0.0,0.0,12,-12,-15,2.69,5.21,2.45,0.998,0.045,0.024,0.022,
267,1,25351.645,-0.048,0.093,0.983,0.0,0.0,0.0,12,-12,-16,2.69,5.21,2.45,0.998,0.045,0.024,0.022,
268,1,25351.655,-0.049,0.091,0.986,0.0,0.0,0.0,12,-11,-16,2.69,5.21,2.45,0.998,0.045,0.024,0.022,
269,1,25351.665,-0.043,0.088,0.988,0.0,0.0,0.0,12,-12,-15,2.69,5.22,2.45,0.998,0.045,0.024,0.022,
270,1,25351.675,-0.043,0.087,0.988,0.0,0.0,0.0,13,-11,-16,2.69,5.22,2.45,0.998,0.045,0.024,0.022,
271,1,25351.685,-0.05,0.093,0.984,0.0,0.0,0.0,12,-12,-15,2.68,5.21,2.45,0.998,0.045,0.024,0.022,
272,1,25351.695,-0.047,0.092,0.985,0.0,0.0,0.0,12,-12,-16,2.68,5.21,2.45,0.998,0.045,0.024,0.022,
273,1,25351.705,-0.045,0.088,0.989,0.0,0.0,0.0,12,-12,-15,2.68,5.22,2.45,0.998,0.045,0.024,0.022,
274,1,25351.715,-0.047,0.089,0.987,0.0,0.0,0.0,12,-12,-15,2.68,5.21,2.45,0.998,0.045,0.024,0.022,
275,1,25351.725,-0.047,0.093,0.98,0.0,0.0,0.0,13,-12,-15,2.68,5.21,2.45,0.998,0.045,0.024,0.022,
276,1,25351.735,-0.048,0.09,0.986,0.0,0.0,0.0,12,-12,-15,2.68,5.21,2.45,0.998,0.045,0.024,0.022,
277,1,25351.745,-0.044,0.086,0.989,0.0,0.0,0.0,13,-12,-16,2.68,5.22,2.45,0.998,0.045,0.024,0.022,
278,1,25351.755,-0.045,0.089,0.985,0.0,0.0,0.0,13,-12,-16,2.68,5.22,2.45,0.998,0.045,0.024,0.022,
279,1,25351.765,-0.045,0.092,0.98,0.0,0.0,0.0,12,-12,-16,2.68,5.21,2.45,0.998,0.045,0.024,0.022,
280,1,25351.775,-0.048,0.091,0.988,0.0,0.0,0.0,13,-12,-15,2.68,5.21,2.45,0.998,0.045,0.024,0.022,
281,1,25351.785,-0.047,0.088,0.99,0.0,0.0,0.0,13,-12,-15,2.68,5.22,2.45,0.998,0.045,0.024,0.022,
282,1,25351.795,-0.046,0.089,0.986,0.0,0.0,0.0,13,-12,-16,2.68,5.22,2.45,0.998,0.045,0.024,0.022,
283,1,25351.805,-0.046,0.094,0.984,0.0,0.0,0.0,13,-12,-15,2.68,5.21,2.45,0.998,0.045,0.024,0.022,
284,1,25351.815,-0.046,0.087,0.984,0.0,0.0,0.0,12,-12,-16,2.68,5.21,2.45,0.998,0.045,0.024,0.022,
285,1,25351.825,-0.046,0.09,0.988,0.0,0.0,0.0,13,-12,-15,2.68,5.21,2.45,0.998,0.045,0.024,0.022,
286,1,25351.835,-0.047,0.091,0.985,0.0,0.0,0.0,12,-11,-15,2.68,5.21,2.45,0.998,0.045,0.024,0.022,
287,1,25351.845,-0.045,0.093,0.983,0.0,0.0,0.0,12,-12,-16,2.68,5.21,2.45,0.998,0.045,0.024,0.022,
288,1,25351.855,-0.047,0.091,0.982,0.0,0.0,0.0,12,-12,-15,2.68,5.21,2.45,0.998,0.045,0.024,0.022,
289,1,25351.865,-0.047,0.088,0.99,0.0,0.0,0.0,12,-12,-15,2.68,5.21,2.45,0.998,0.045,0.024,0.022,
290,1,25351.875,-0.048,0.091,0.986,0.0,0.0,0.0,13,-11,-15,2.68,5.21,2.45,0.998,0.045,0.024,0.022,
291,1,25351.885,-0.047,0.092,0.983,0.0,0.0,0.0,13,-12,-15,2.68,5.21,2.45,0.998,0.045,0.024,0.022,
292,1,25351.895,-0.043,0.089,0.991,0.0,0.0,0.0,12,-12,-15,2.68,5.21,2.45,0.998,0.045,0.024,0.022,
293,1,25351.905,-0.044,0.086,0.99,0.0,0.0,0.0,13,-11,-15,2.68,5.21,2.45,0.998,0.045,0.024,0.022,
294,1,25351.915,-0.044,0.093,0.984,0.0,0.0,0.0,13,-11,-16,2.68,5.21,2.45,0.998,0.045,0.024,0.022,
295,1,25351.925,-0.047,0.092,0.982,0.0,0.0,0.0,13,-12,-16,2.68,5.21,2.45,0.998,0.045,0.024,0.022,
296,1,25351.935,-0.048,0.087,0.987,0.0,0.0,0.0,13,-12,-15,2.68,5.22,2.45,0.998,0.045,0.024,0.022,
297,1,25351.945,-0.047,0.087,0.985,0.0,0.0,0.0,12,-12,-15,2.68,5.21,2.45,0.998,0.045,0.024,0.022,
298,1,25351.955,-0.047,0.093,0.987,0.0,0.0,0.0,13,-12,-15,2.68,5.21,2.45,0.998,0.045,0.024,0.022,
299,1,25351.965,-0.045,0.088,0.987,0.0,0.0,0.0,13,-12,-15,2.68,5.21,2.45,0.998,0.045,0.024,0.022,
300,1,25351.975,-0.043,0.088,0.986,0.0,0.0,0.0,12,-12,-15,2.68,5.21,2.45,0.998,0.045,0.024,0.022,
301,1,25351.985,-0.044,0.089,0.985,0.0,0.0,0.0,13,-12,-15,2.68,5.21,2.45,0.998,0.045,0.024,0.022,
302,1,25351.995,-0.046,0.09,0.988,0.0,0.0,0.0,13,-12,-15,2.68,5.21,2.45,0.998,0.045,0.024,0.022,
303,1,25352.005,-0.047,0.091,0.985,0.0,0.0,0.0,13,-11,-16,2.68,5.21,2.45,0.998,0.045,0.024,0.022,
304,1,25352.015,-0.048,0.092,0.988,0.0,0.0,0.0,13,-12,-15,2.68,5.21,2.45,0.998,0.045,0.024,0.022,
305,1,25352.025,-0.044,0.09,0.989,0.0,0.0,0.0,12,-12,-15,2.68,5.21,2.45,0.998,0.045,0.024,0.022,
306,1,25352.035,-0.047,0.09,0.984,0.0,0.0,0.0,12,-11,-15,2.68,5.21,2.45,0.998,0.045,0.024,0.022,
307,1,25352.045,-0.046,0.093,0.988,0.0,0.0,0.0,12,-11,-16,2.68,5.21,2.45,0.998,0.045,0.024,0.022,
308,1,25352.055,-0.047,0.089,0.989,0.0,0.0,0.0,12,-11,-15,2.68,5.21,2.45,0.998,0.045,0.024,0.022,
309,1,25352.065,-0.043,0.089,0.984,0.0,0.0,0.0,12,-12,-16,2.68,5.21,2.45,0.998,0.045,0.024,0.022,
310,1,25352.075,-0.05,0.091,0.984,0.0,0.0,0.0,12,-12,-15,2.68,5.21,2.45,0.998,0.045,0.024,0.022,
311,1,25352.085,-0.046,0.091,0.988,0.0,0.0,0.0,12,-12,-16,2.68,5.21,2.45,0.998,0.045,0.024,0.022,
312,1,25352.095,-0.047,0.088,0.989,0.0,0.0,0.0,13,-12,-16,2.68,5.22,2.45,0.998,0.045,0.024,0.022,
313,1,25352.105,-0.047,0.09,0.986,0.0,0.0,0.0,13,-12,-16,2.68,5.21,2.45,0.998,0.045,0.024,0.022,
314,1,25352.115,-0.047,0.093,0.985,0.0,0.0,0.0,13,-12,-16,2.68,5.21,2.45,0.998,0.045,0.024,0.022,
315,1,25352.125,-0.047,0.087,0.985,0.0,0.0,0.0,13,-12,-16,2.68,5.22,2.45,0.998,0.045,0.024,0.022,
316,1,25352.135,-0.048,0.091,0.987,0.0,0.0,0.0,12,-11,-15,2.68,5.22,2.45,0.998,0.045,0.024,0.022,
317,1,25352.145,-0.044,0.092,0.986,0.0,0.0,0.0,12,-12,-15,2.68,5.21,2.45,0.998,0.045,0.024,0.022,
318,1,25352.155,-0.046,0.091,0.985,0.0,0.0,0.0,12,-12,-15,2.69,5.22,2.45,0.998,0.045,0.024,0.022,
319,1,25352.165,-0.047,0.089,0.987,0.0,0.0,0.0,12,-12,-15,2.69,5.22,2.45,0.998,0.045,0.024,0.022,
320,1,25352.175,-0.046,0.091,0.986,0.0,0.0,0.0,12,-12,-16,2.69,5.21,2.45,0.998,0.045,0.024,0.022,
321,1,25352.185,-0.047,0.09,0.984,0.0,0.0,0.0,13,-12,-16,2.69,5.22,2.45,0.998,0.045,0.024,0.022,
322,1,25352.195,-0.045,0.09,0.985,0.0,0.0,0.0,12,-11,-16,2.69,5.22,2.45,0.998,0.045,0.024,0.022,
323,1,25352.205,-0.047,0.091,0.987,0.0,0.0,0.0,12,-11,-15,2.69,5.21,2.45,0.998,0.045,0.024,0.022,
324,1,25352.215,-0.047,0.09,0.986,0.0,0.0,0.0,12,-12,-16,2.69,5.22,2.45,0.998,0.045,0.024,0.022,
325,1,25352.225,-0.045,0.09,0.988,0.0,0.0,0.0,12,-12,-15,2.69,5.22,2.45,0.998,0.045,0.024,0.022,
326,1,25352.235,-0.047,0.088,0.985,0.0,0.0,0.0,12,-12,-16,2.69,5.22,2.45,0.998,0.045,0.024,0.022,
327,1,25352.245,-0.048,0.093,0.986,0.0,0.0,0.0,12,-12,-16,2.69,5.21,2.45,0.998,0.045,0.024,0.022,
328,1,25352.255,-0.046,0.089,0.988,0.0,0.0,0.0,12,-12,-15,2.69,5.21,2.45,0.998,0.045,0.024,0.022,
329,1,25352.265,-0.046,0.088,0.987,0.0,0.0,0.0,13,-11,-16,2.69,5.22,2.45,0.998,0.045,0.024,0.022,
330,1,25352.275,-0.043,0.092,0.987,0.0,0.0,0.0,12,-12,-16,2.69,5.21,2.45,0.998,0.045,0.024,0.022,
331,1,25352.285,-0.045,0.091,0.984,0.0,0.0,0.0,13,-12,-16,2.69,5.21,2.45,0.998,0.045,0.024,0.022,
332,1,25352.295,-0.045,0.09,0.984,0.0,0.0,0.0,13,-12,-16,2.69,5.21,2.45,0.998,0.045,0.024,0.022,
333,1,25352.305,-0.045,0.09,0.987,0.0,0.0,0.0,12,-11,-16,2.68,5.21,2.45,0.998,0.045,0.024,0.022,
334,1,25352.315,-0.043,0.092,0.984,0.0,0.0,0.0,12,-12,-16,2.68,5.21,2.45,0.998,0.045,0.024,0.022,
335,1,25352.325,-0.046,0.091,0.986,0.0,0.0,0.0,12,-12,-16,2.68,5.21,2.45,0.998,0.045,0.024,0.022,
336,1,25352.335,-0.048,0.093,0.985,0.0,0.0,0.0,13,-12,-15,2.68,5.21,2.45,0.998,0.045,0.024,0.022,
337,1,25352.345,-0.046,0.093,0.985,0.0,0.0,0.0,13,-12,-16,2.68,5.21,2.45,0.998,0.045,0.024,0.022,
338,1,25352.355,-0.044,0.089,0.989,0.0,0.0,0.0,13,-12,-15,2.68,5.21,2.45,0.998,0.045,0.024,0.022,
339,1,25352.365,-0.047,0.089,0.985,0.0,0.0,0.0,13,-12,-15,2.68,5.21,2.45,0.998,0.045,0.024,0.022,
340,1,25352.375,-0.048,0.093,0.984,0.0,0.0,0.0,13,-12,-16,2.68,5.21,2.45,0.998,0.045,0.024,0.022,
341,1,25352.386,-0.044,0.087,0.989,0.0,0.0,0.0,13,-12,-15,2.68,5.21,2.45,0.998,0.045,0.024,0.022,
342,1,25352.396,-0.047,0.089,0.988,0.0,0.0,0.0,13,-12,-16,2.68,5.21,2.45,0.998,0.045,0.024,0.022,
343,1,25352.406,-0.047,0.094,0.984,0.0,0.0,0.0,13,-12,-16,2.68,5.21,2.45,0.998,0.045,0.024,0.022,
344,1,25352.416,-0.048,0.088,0.985,0.0,0.0,0.0,12,-12,-16,2.68,5.21,2.45,0.998,0.045,0.024,0.022,
345,1,25352.425,-0.043,0.088,0.986,0.0,0.0,0.0,12,-12,-16,2.68,5.22,2.45,0.998,0.045,0.024,0.022,
346,1,25352.435,-0.045,0.09,0.986,0.0,0.0,0.0,12,-12,-16,2.68,5.21,2.45,0.998,0.045,0.024,0.022,
347,1,25352.445,-0.048,0.095,0.983,0.0,0.0,0.0,12,-12,-15,2.68,5.21,2.45,0.998,0.045,0.024,0.022,
348,1,25352.455,-0.045,0.088,0.988,0.0,0.0,0.0,12,-12,-15,2.68,5.21,2.45,0.998,0.045,0.024,0.022,
349,1,25352.465,-0.046,0.089,0.985,0.0,0.0,0.0,12,-12,-16,2.68,5.21,2.45,0.998,0.045,0.024,0.022,
350,1,25352.475,-0.048,0.091,0.985,0.0,0.0,0.0,12,-12,-16,2.68,5.21,2.45,0.998,0.045,0.024,0.022,
351,1,25352.485,-0.043,0.091,0.984,0.0,0.0,0.0,13,-11,-16,2.68,5.21,2.45,0.998,0.045,0.024,0.022,
352,1,25352.496,-0.048,0.091,0.987,0.0,0.0,0.0,13,-12,-16,2.68,5.21,2.45,0.998,0.045,0.024,0.022,
353,1,25352.506,-0.045,0.089,0.986,0.0,0.0,0.0,13,-12,-16,2.68,5.21,2.45,0.998,0.045,0.024,0.022,
354,1,25352.516,-0.048,0.09,0.983,0.0,0.0,0.0,13,-12,-16,2.68,5.21,2.45,0.998,0.045,0.024,0.022,
355,1,25352.526,-0.048,0.091,0.981,0.0,0.0,0.0,12,-12,-15,2.68,5.21,2.45,0.998,0.045,0.024,0.022,
356,1,25352.536,-0.048,0.089,0.987,0.0,0.0,0.0,13,-12,-16,2.68,5.21,2.45,0.998,0.045,0.024,0.022,
357,1,25352.546,-0.045,0.088,0.989,0.0,0.0,0.0,13,-12,-15,2.68,5.21,2.45,0.998,0.045,0.024,0.022,
358,1,25352.556,-0.048,0.092,0.987,0.0,0.0,0.0,12,-12,-15,2.68,5.2,2.45,0.998,0.045,0.024,0.022,
359,1,25352.566,-0.047,0.092,0.983,0.0,0.0,0.0,12,-11,-16,2.68,5.2,2.45,0.998,0.045,0.024,0.022,
360,1,25352.576,-0.045,0.088,0.986,0.0,0.0,0.0,12,-12,-16,2.68,5.21,2.45,0.998,0.045,0.024,0.022,
361,1,25352.586,-0.046,0.088,0.99,0.0,0.0,0.0,12,-12,-16,2.68,5.21,2.45,0.998,0.045,0.024,0.022,
362,1,25352.596,-0.047,0.091,0.982,0.0,0.0,0.0,13,-12,-16,2.68,5.2,2.45,0.998,0.045,0.024,0.022,
363,1,25352.606,-0.047,0.093,0.984,0.0,0.0,0.0,12,-12,-15,2.68,5.2,2.45,0.998,0.045,0.024,0.022,
