Time,Speed,accX,accY,accZ,velocity_magnitude
0.074,1500,0.01325137,0.00475824,-0.0088489,0
0.085,1500,0.01525137,0.00475824,-0.0098489,0
0.096,1500,0.02325137,0.00875824,-0.0058489,0
0.106,1500,0.02325137,0.00475824,0.0011511,0
0.116,1500,0.01525137,0.00575824,-0.0038489,0
0.126,1500,0.01325137,0.01175824,-0.0038489,0
0.136,1500,0.02125137,0.00375824,-0.0048489,0
0.146,1500,0.02825137,0.00275824,0.0001511,0
0.156,1500,0.02525137,0.00775824,0.0031511,0
0.166,1500,0.02525137,0.00675824,0.0071511,0
0.176,1500,0.02925137,0.00175824,0.0041511,0
0.187,1500,0.02125137,0.00175824,0.0051511,0
0.196,1500,0.02225137,0.00575824,0.0011511,0
0.206,1500,0.01525137,0.00775824,-0.0098489,0
0.216,1500,0.01725137,0.00975824,-0.0048489,0
0.225,1500,0.01525137,0.00575824,-0.0048489,0
0.236,1500,0.02825137,0.00575824,0.0031511,0
0.246,1500,0.01825137,0.00675824,-0.0008489,0
0.256,1500,0.02325137,0.00675824,-0.0028489,0
0.266,1500,0.02725137,0.00675824,0.0001511,0
0.276,1500,0.02725137,0.00475824,0.0031511,0
0.286,1500,0.02425137,0.00875824,0.0001511,0
0.296,1500,0.02525137,0.00675824,0.0011511,0
0.305,1500,0.01925137,0.00375824,-0.0018489,0
0.316,1500,0.01225137,0.00475824,-0.0048489,0
0.325,1500,0.02325137,0.00675824,-0.0068489,0
0.336,1500,0.01425137,0.00275824,-0.0058489,0
0.346,1500,0.01725137,0.00475824,0.0011511,0
0.356,1500,0.01725137,0.01075824,-0.0078489,0
0.366,1500,0.01825137,0.00775824,-0.0008489,0
0.375,1500,0.02625137,0.00275824,0.0001511,0
0.386,1500,0.02125137,0.00375824,-0.0038489,0
0.396,1500,0.03125137,0.00675824,0.0011511,0
0.406,1500,0.02625137,0.00275824,0.0041511,0
0.416,1500,0.03225137,-0.00024176,0.0041511,0
0.425,1500,0.01125137,0.00575824,-0.0018489,0
0.436,1500,0.02825137,0.00575824,-0.0048489,0
0.446,1500,0.01125137,0.00375824,-0.0008489,0
0.456,1500,0.01925137,0.00675824,0.0011511,0
0.466,1500,0.01525137,0.00275824,-0.0038489,0
0.476,1500,0.02025137,0.00975824,-0.0048489,0
0.486,1500,0.02925137,0.00475824,0.0001511,0
0.496,1500,0.02625137,0.00375824,0.0021511,0
0.506,1500,0.03025137,0.00475824,0.0031511,0
0.516,1500,0.02125137,0.00875824,-0.0028489,0
0.526,1500,0.03225137,0.00375824,0.0011511,0
0.536,1500,0.02125137,-0.00024176,0.0021511,0
0.546,1500,0.02925137,0.00875824,0.0041511,0
0.556,1500,0.01025137,0.01075824,-0.0038489,0
0.565,1500,0.02525137,0.00275824,-0.0018489,0
0.575,1500,0.00625137,0.00175824,-0.0028489,0
0.587,1500,0.02025137,0.00675824,-0.0058489,0
0.596,1500,0.01425137,0.00875824,-0.0128489,0
0.606,1500,0.02625137,0.00575824,-0.0038489,0
0.617,1500,0.02525137,0.00775824,-0.0058489,0
0.626,1500,0.02525137,0.00475824,0.0021511,0
0.636,1500,0.02725137,0.00675824,0.0011511,0
0.646,1500,0.02525137,-0.00024176,0.0071511,0
0.656,1500,0.02525137,0.00375824,0.0041511,0
0.666,1500,0.02625137,0.00975824,0.0011511,0
0.676,1500,0.01125137,0.00375824,-0.0038489,0
0.686,1500,0.02025137,0.00275824,-0.0038489,0
0.696,1500,0.01025137,0.00675824,-0.0058489,0
0.706,1500,0.02025137,0.00675824,-0.0038489,0
0.716,1500,0.01525137,0.00175824,0.0001511,0
0.726,1500,0.02525137,0.00575824,-0.0038489,0
0.736,1500,0.02525137,0.00475824,0.0041511,0
0.747,1500,0.03325137,0.00675824,-0.0008489,0
0.756,1500,0.01725137,0.01075824,0.0001511,0
0.766,1500,0.03025137,0.00375824,-0.0028489,0
0.776,1500,0.01925137,0.00475824,-0.0038489,0
0.786,1500,0.02525137,0.00975824,-0.0008489,0
0.796,1500,0.01925137,0.00275824,0.0021511,0
0.806,1500,0.02425137,0.00075824,0.0001511,0
0.816,1500,0.01325137,0.00775824,-0.0028489,0
0.826,1500,0.01025137,0.00675824,-0.0098489,0
0.836,1500,0.02825137,0.00875824,-0.0028489,0
0.846,1500,0.02225137,0.00175824,0.0001511,0
0.856,1500,0.03125137,0.00775824,0.0061511,0
0.866,1500,0.02525137,0.00875824,0.0031511,0
0.876,1500,0.02425137,0.00175824,-0.0008489,0
0.887,1500,0.02625137,0.00875824,0.0061511,0
0.896,1500,0.02125137,0.00575824,0.0011511,0
0.906,1500,0.02325137,0.00775824,0.0011511,0
0.916,1500,0.01825137,0.00675824,-0.0048489,0
0.926,1500,0.01925137,0.00675824,-0.0028489,0
0.937,1500,0.01825137,0.00775824,-0.0028489,0
0.946,1500,0.01925137,0.00675824,-0.0028489,0
0.956,1500,0.02225137,0.00475824,-0.0018489,0
0.966,1500,0.02825137,0.00575824,-0.0038489,0
0.977,1500,0.02525137,0.00475824,-0.0008489,0
0.987,1500,0.02525137,0.00275824,0.0021511,0
0.996,1500,0.02525137,0.00475824,0.0061511,0
1.006,1500,0.02525137,0.00775824,0.0001511,0
1.016,1500,0.02525137,0.00475824,0.0011511,0
1.026,1500,0.01725137,0.00375824,-0.0008489,0
1.036,1500,0.01925137,0.00675824,-0.0078489,0
1.046,1500,0.01425137,0.00475824,-0.0038489,0
1.056,1500,0.01925137,0.00875824,-0.0008489,0
1.066,1500,0.01825137,0.00975824,-0.0008489,0
1.076,1500,0.02025137,0.00675824,-0.0058489,0
1.086,1500,0.02125137,0.01875824,-0.0028489,0
1.096,1500,0.06225137,0.05975824,-0.0078489,0
1.106,1500,0.06325137,0.07875824,-0.0108489,0
1.116,1500,0.07425137,0.08475824,-0.0148489,0
1.126,1500,0.09425137,0.10675824,-0.0108489,13.8153124792558
1.136,1500,0.14425137,0.11975824,-0.0018489,13.8153124792558
1.146,1500,0.12125137,0.12775824,-0.0098489,13.8153124792558
1.156,1500,0.10025137,0.14775824,-0.0128489,13.8153124792558
1.166,1500,0.11625137,0.16375824,-0.0038489,13.8153124792558
1.176,1500,0.11925137,0.18175824,-0.0208489,13.8153124792558
1.186,1500,0.09925137,0.14175824,-0.0108489,13.8153124792558
1.196,1500,0.10625137,0.12475824,0.0091511,13.8153124792558
1.206,1500,0.17025137,0.10875824,0.0021511,13.8153124792558
1.216,1500,0.09425137,0.06975824,-0.0248489,13.8153124792558
1.226,1500,0.07825137,0.09375824,0.0031511,13.8153124792558
1.236,1500,0.04225137,0.07075824,-0.0268489,13.8153124792558
1.247,1500,0.01025137,0.08275824,0.0201511,13.8153124792558
1.256,1500,-0.04674863,0.05575824,-0.0228489,13.8153124792558
1.266,1500,0.05025137,-0.04224176,0.0061511,13.8153124792558
1.276,1500,0.05425137,0.00075824,-0.0038489,13.8153124792558
1.286,1500,-0.04674863,0.05475824,-0.0208489,13.8153124792558
1.296,1500,-0.04174863,0.05775824,-0.0618489,13.8153124792558
1.306,1500,0.04325137,-0.01124176,0.0231511,13.8153124792558
1.316,1500,-0.00774863,-0.04124176,0.0331511,13.8153124792558
1.326,1500,0.03025137,0.02275824,0.0611511,13.8153124792558
1.336,1500,0.01725137,0.07175824,-0.0068489,13.8153124792558
1.346,1500,0.00825137,0.01575824,-0.0198489,13.8153124792558
1.356,1500,0.08125137,-0.01624176,0.0141511,13.8153124792558
1.366,1500,0.03225137,0.00675824,-0.0378489,13.8153124792558
1.376,1500,-0.01774863,0.02075824,0.0281511,13.8153124792558
1.386,1500,-0.02674863,-0.00024176,0.0271511,13.8153124792558
1.396,1500,-0.05274863,0.00875824,-0.0418489,13.8153124792558
1.406,1500,-0.02174863,-0.02624176,-0.0308489,13.8153124792558
1.416,1500,-0.03174863,-0.05124176,0.0581511,13.8153124792558
1.426,1500,-0.07474863,0.03675824,-0.0498489,13.8153124792558
1.436,1500,0.01225137,0.05775824,-0.0268489,13.8153124792558
1.446,1500,0.13425137,0.04975824,0.0141511,13.8153124792558
1.456,1500,0.08625137,-0.03124176,0.0491511,13.8153124792558
1.466,1500,0.06525137,0.02675824,-0.0168489,13.8153124792558
1.476,1500,-0.01274863,0.08575824,-0.0188489,13.8153124792558
1.486,1500,-0.10174863,0.03575824,-0.0178489,13.8153124792558
1.496,1500,0.05525137,-0.00724176,-0.0118489,13.8153124792558
1.506,1500,0.12825137,0.05075824,-0.0478489,13.8153124792558
1.517,1500,0.08325137,0.15075824,-0.0088489,13.8153124792558
1.527,1500,-0.02474863,0.13075824,-0.0918489,13.8153124792558
1.537,1500,0.09225137,0.03075824,0.0111511,13.8153124792558
1.547,1500,0.09025137,0.09775824,0.2621511,13.8153124792558
1.557,1500,-0.01974863,0.13275824,-0.0478489,13.8153124792558
1.567,1500,-0.04574863,0.11875824,-0.0328489,13.8153124792558
1.576,1500,0.06525137,-0.02424176,0.0281511,13.8153124792558
1.586,1500,0.07025137,0.06075824,0.0741511,13.8153124792558
1.596,1500,0.03425137,0.10375824,0.0141511,13.8153124792558
1.606,1500,0.07925137,0.02475824,0.0611511,13.8153124792558
1.617,1500,0.06625137,-0.05324176,0.0821511,13.8153124792558
1.626,1500,-0.07674863,-0.08224176,0.0221511,13.8153124792558
1.636,1500,-0.04174863,-0.07124176,-0.0698489,13.8153124792558
1.646,1500,-0.23774863,-0.14824176,-0.1288489,223.760612676571
1.656,1500,-0.00874863,-0.21024176,-0.0518489,223.760612676571
1.666,1500,-0.05274863,-0.16224176,-0.0598489,223.760612676571
1.676,1500,-0.03974863,-0.09424176,-0.0378489,223.760612676571
1.686,1500,-0.04174863,-0.10824176,-0.0218489,223.760612676571
1.697,1500,0.15125137,-0.07624176,0.0411511,223.760612676571
1.707,1500,-0.09374863,-0.15624176,-0.0408489,223.760612676571
1.717,1500,-0.02774863,-0.02924176,0.1591511,223.760612676571
1.727,1500,-0.18474863,-0.08224176,0.0141511,223.760612676571
1.737,1500,-0.17074863,-0.02524176,0.0261511,223.760612676571
1.746,1500,-0.05174863,-0.01224176,-0.0378489,223.760612676571
1.757,1500,0.00525137,-0.01924176,-0.1018489,223.760612676571
1.766,1500,-0.05474863,-0.06824176,-0.0798489,223.760612676571
1.776,1500,-0.04574863,-0.03824176,-0.0388489,223.760612676571
1.786,1500,-0.00474863,-0.04224176,-0.0678489,223.760612676571
1.796,1500,-0.03574863,0.03575824,-0.0758489,223.760612676571
1.806,1500,0.10825137,0.03875824,-0.0858489,223.760612676571
1.816,1500,-0.07074863,-0.01524176,-0.1038489,223.760612676571
1.827,1500,0.03925137,0.01475824,-0.0168489,223.760612676571
1.837,1500,0.04125137,0.00775824,-0.0148489,223.760612676571
1.847,1500,-0.03474863,-0.01824176,0.0421511,223.760612676571
1.857,1500,-0.14374863,-0.04424176,-0.0228489,223.760612676571
1.867,1500,0.03025137,0.04575824,0.0321511,223.760612676571
1.877,1500,-0.04374863,0.01575824,0.0221511,223.760612676571
1.887,1500,-0.17574863,-0.06624176,-0.2108489,223.760612676571
1.896,1500,-0.20274863,0.00475824,0.0031511,223.760612676571
1.907,1500,0.01225137,-0.01024176,-0.1078489,223.760612676571
1.917,1500,0.02525137,0.01375824,-0.1608489,223.760612676571
1.927,1500,-0.03974863,-0.00324176,-0.0898489,223.760612676571
1.937,1500,0.06725137,0.03975824,0.0001511,223.760612676571
1.946,1500,-0.00274863,-0.04624176,-0.1108489,223.760612676571
1.956,1500,0.04925137,-0.01424176,-0.0028489,223.760612676571
1.966,1500,0.25025137,0.08475824,-0.0088489,223.760612676571
1.977,1500,-0.02874863,0.03475824,-0.0318489,223.760612676571
1.987,1500,0.05425137,0.04675824,0.1411511,223.760612676571
1.997,1500,0.04225137,0.03275824,0.1181511,223.760612676571
2.006,1500,0.10825137,0.06575824,0.0341511,223.760612676571
2.016,1500,-0.10074863,0.02775824,-0.0038489,223.760612676571
2.026,1500,0.10025137,0.04375824,-0.0428489,223.760612676571
2.036,1500,0.08725137,0.02275824,-0.0448489,223.760612676571
2.047,1500,-0.04274863,0.00375824,-0.1388489,223.760612676571
2.056,1500,-0.07274863,0.01875824,-0.0398489,223.760612676571
2.066,1500,-0.03274863,0.02175824,-0.0948489,223.760612676571
2.077,1500,-0.00074863,0.06975824,0.0631511,223.760612676571
2.087,1500,0.01425137,0.05575824,-0.0398489,223.760612676571
2.097,1500,0.01725137,0.08075824,0.0541511,223.760612676571
2.107,1500,0.06725137,0.08675824,-0.0238489,223.760612676571
2.117,1500,0.01725137,0.02075824,0.0331511,223.760612676571
2.126,1500,-0.03174863,0.10075824,-0.0118489,223.760612676571
2.136,1500,-0.02974863,0.05475824,-0.1108489,223.760612676571
2.146,1500,0.04025137,0.10175824,0.0831511,223.760612676571
2.157,1500,0.07725137,0.08975824,0.1221511,223.760612676571
2.166,1500,-0.05374863,-0.03024176,-0.0378489,195.206870289105
2.176,1500,-0.05474863,-0.09524176,-0.1928489,195.206870289105
2.188,1500,0.00225137,0.01275824,0.2161511,195.206870289105
2.196,1500,-0.12674863,-0.18424176,-0.2238489,195.206870289105
2.207,1500,-0.05774863,-0.12424176,-0.0208489,195.206870289105
2.217,1500,-0.06774863,-0.05524176,0.0841511,195.206870289105
2.226,1500,-0.12574863,-0.14624176,0.0181511,195.206870289105
2.236,1500,0.08825137,-0.07924176,0.0981511,195.206870289105
2.247,1500,-0.04974863,-0.13824176,0.0101511,195.206870289105
2.256,1500,-0.05274863,-0.14724176,-0.0398489,195.206870289105
2.266,1500,-0.00574863,-0.08724176,0.0141511,195.206870289105
2.277,1500,-0.06974863,-0.04124176,-0.0088489,195.206870289105
2.286,1500,-0.05774863,-0.05324176,-0.0418489,195.206870289105
2.296,1500,-0.01574863,-0.05724176,0.0041511,195.206870289105
2.307,1500,0.01725137,-0.03424176,0.0011511,195.206870289105
2.317,1500,-0.00374863,-0.01924176,0.0021511,195.206870289105
2.327,1500,-0.01974863,0.01975824,-0.0188489,195.206870289105
2.337,1500,0.01925137,0.02375824,-0.0108489,195.206870289105
2.347,1500,-0.00074863,0.00075824,-0.0468489,195.206870289105
2.357,1500,-0.00474863,-0.00624176,-0.0288489,195.206870289105
2.367,1500,-0.02874863,-0.01124176,0.0301511,195.206870289105
2.377,1500,0.01025137,0.00375824,-0.0018489,195.206870289105
2.386,1500,0.03925137,0.03075824,0.0301511,195.206870289105
2.396,1500,-0.03974863,-0.00324176,0.0091511,195.206870289105
2.407,1500,-0.00174863,0.01175824,-0.0278489,195.206870289105
2.416,1500,-0.00374863,-0.01024176,0.0021511,195.206870289105
2.426,1500,-0.05374863,0.00675824,0.0481511,195.206870289105
2.437,1500,-0.02174863,0.02575824,-0.0018489,195.206870289105
2.446,1500,-0.04874863,-0.01224176,-0.0048489,195.206870289105
2.457,1500,-0.01374863,-0.01424176,0.0221511,195.206870289105
2.467,1500,0.05125137,0.02575824,0.0521511,195.206870289105
2.477,1500,0.02125137,-0.00224176,0.0021511,195.206870289105
2.486,1500,0.02625137,0.01475824,0.0151511,195.206870289105
2.497,1500,-0.09474863,0.02775824,-0.0028489,195.206870289105
2.506,1500,-0.06474863,0.00975824,-0.0268489,195.206870289105
2.516,1500,-0.04574863,0.00475824,0.0051511,195.206870289105
2.527,1500,-0.01374863,0.01875824,-0.0008489,195.206870289105
2.536,1500,0.01025137,0.00775824,0.0071511,195.206870289105
2.547,1500,0.01525137,0.01275824,0.0181511,195.206870289105
2.557,1500,-0.01774863,0.03675824,-0.0138489,195.206870289105
2.566,1500,-0.05574863,-0.00124176,-0.0078489,195.206870289105
2.577,1500,-0.04574863,-0.00824176,-0.0088489,195.206870289105
2.587,1500,0.02125137,0.01775824,-0.0118489,195.206870289105
2.596,1500,0.01225137,0.01575824,0.0031511,195.206870289105
2.607,1500,0.00725137,0.04375824,-0.0168489,195.206870289105
2.617,1500,-0.00174863,0.01575824,0.0121511,195.206870289105
2.626,1500,0.06725137,0.01775824,0.0231511,195.206870289105
2.637,1500,0.08425137,0.06575824,-0.0008489,195.206870289105
2.646,1500,0.00025137,0.05675824,-0.0028489,195.206870289105
2.656,1500,0.03525137,0.05975824,-0.0018489,195.206870289105
2.667,1500,0.05025137,0.05675824,-0.0028489,195.206870289105
2.677,1500,0.00325137,0.04875824,-0.0218489,195.206870289105
2.686,1500,0.00025137,0.04975824,-0.0088489,195.206870289105
2.697,1500,-0.02474863,0.05375824,0.0121511,162.261689698434
2.706,1500,0.06525137,0.06375824,-0.0308489,162.261689698434
2.716,1500,-0.02974863,0.07575824,-0.0078489,162.261689698434
2.727,1500,0.02925137,0.08675824,-0.0028489,162.261689698434
2.737,1500,-0.08574863,0.08275824,-0.0328489,162.261689698434
2.747,1500,0.05225137,0.09175824,-0.0088489,162.261689698434
2.757,1500,0.04125137,0.05475824,0.0191511,162.261689698434
2.768,1500,0.08725137,0.01975824,0.0051511,162.261689698434
2.776,1500,0.02225137,0.01675824,-0.0008489,162.261689698434
2.786,1500,-0.05974863,-0.05024176,0.0041511,162.261689698434
2.796,1500,0.00925137,-0.09324176,0.0291511,162.261689698434
2.807,1500,-0.01174863,-0.09524176,-0.0028489,162.261689698434
2.817,1500,-0.04374863,-0.10824176,0.0371511,162.261689698434
2.827,1500,-0.08574863,-0.12424176,-0.0158489,162.261689698434
2.837,1500,-0.02874863,-0.10224176,0.0131511,162.261689698434
2.847,1500,-0.01874863,-0.08924176,0.0191511,162.261689698434
2.857,1500,-0.11174863,-0.10724176,0.0451511,162.261689698434
2.866,1500,-0.07474863,-0.08824176,-0.0028489,162.261689698434
2.876,1500,-0.00274863,-0.07024176,0.0181511,162.261689698434
2.888,1500,-0.00974863,-0.06724176,-0.0008489,162.261689698434
2.897,1500,-0.10374863,-0.05924176,-0.0118489,162.261689698434
2.907,1500,0.01625137,-0.02524176,0.0271511,162.261689698434
2.917,1500,-0.07874863,-0.03824176,-0.0088489,162.261689698434
2.927,1500,0.01125137,-0.00424176,0.0141511,162.261689698434
2.937,1500,0.02225137,0.01175824,-0.0038489,162.261689698434
2.947,1500,-0.05174863,-0.02024176,-0.0128489,162.261689698434
2.957,1500,-0.14174863,-0.05524176,-0.1208489,162.261689698434
2.966,1500,-0.02274863,0.00075824,-0.0298489,162.261689698434
2.977,1500,0.09025137,0.00475824,0.0221511,162.261689698434
2.987,1500,0.01925137,0.01075824,-0.0328489,162.261689698434
2.997,1500,0.03825137,0.07075824,0.0601511,162.261689698434
3.007,1500,-0.05074863,-0.00624176,-0.0328489,162.261689698434
3.017,1500,-0.00374863,0.00675824,-0.0068489,162.261689698434
3.027,1500,-0.04574863,-0.00124176,0.0161511,162.261689698434
3.037,1500,-0.02674863,-0.01324176,0.0051511,162.261689698434
3.047,1500,-0.02374863,0.02275824,-0.0298489,162.261689698434
3.057,1500,0.01025137,0.03375824,-0.0598489,162.261689698434
3.067,1500,0.02025137,-0.01424176,-0.0078489,162.261689698434
3.076,1500,0.00725137,0.00775824,-0.0208489,162.261689698434
3.087,1500,-0.00074863,0.01775824,-0.0018489,162.261689698434
3.097,1500,-0.06474863,-0.00824176,0.0151511,162.261689698434
3.107,1500,-0.03774863,0.02175824,0.0291511,162.261689698434
3.117,1500,-0.04074863,0.01475824,-0.0348489,162.261689698434
3.126,1500,-0.05774863,-0.01124176,0.0121511,162.261689698434
3.137,1500,0.05525137,-0.00924176,-0.0228489,162.261689698434
3.147,1500,0.06725137,-0.01224176,-0.0198489,162.261689698434
3.158,1500,-0.08374863,0.01575824,0.0311511,162.261689698434
3.168,1500,-0.06174863,0.02975824,-0.0278489,162.261689698434
3.177,1500,0.01125137,0.02775824,-0.0218489,162.261689698434
3.187,1500,-0.01474863,0.01775824,-0.0138489,162.261689698434
3.197,1500,0.00425137,0.00975824,0.0311511,162.261689698434
3.208,1500,0.02325137,0.00575824,0.0041511,139.345615587255
3.218,1500,-0.03774863,0.01875824,0.0301511,139.345615587255
3.227,1500,-0.06174863,0.02375824,0.0141511,139.345615587255
3.237,1500,-0.05474863,0.01575824,0.0161511,139.345615587255
3.247,1500,-0.11174863,-0.02024176,-0.0548489,139.345615587255
3.257,1500,0.04525137,0.01575824,0.0131511,139.345615587255
3.267,1500,-0.06174863,0.00675824,-0.0238489,139.345615587255
3.277,1500,0.02725137,0.01975824,-0.0178489,139.345615587255
3.286,1500,0.07025137,0.00675824,-0.0318489,139.345615587255
3.297,1500,-0.08874863,-0.08624176,-0.1558489,139.345615587255
3.307,1500,-0.04574863,0.02275824,0.0471511,139.345615587255
3.317,1500,0.23225137,0.09875824,0.0611511,139.345615587255
3.327,1500,-0.05474863,-0.01524176,0.0261511,139.345615587255
3.336,1500,0.12625137,0.04975824,0.0231511,139.345615587255
3.347,1500,0.10525137,0.02975824,0.0061511,139.345615587255
3.357,1500,-0.10774863,0.05375824,0.1451511,139.345615587255
3.367,1500,-0.12674863,0.06875824,0.1511511,139.345615587255
3.378,1500,0.00925137,0.02175824,0.0811511,139.345615587255
3.388,1500,-0.00074863,-0.02724176,0.0321511,139.345615587255
3.397,1500,-0.22674863,-0.03024176,-0.1598489,139.345615587255
3.407,1500,-0.14174863,-0.03024176,-0.0348489,139.345615587255
3.418,1500,-0.10174863,-0.00624176,0.0831511,139.345615587255
3.428,1500,0.04025137,-0.02724176,0.0401511,139.345615587255
3.437,1500,0.00525137,-0.07124176,0.0141511,139.345615587255
3.447,1500,-0.12974863,-0.04724176,0.0581511,139.345615587255
3.457,1500,-0.04374863,-0.11224176,-0.0708489,139.345615587255
3.467,1500,0.20125137,-0.12624176,0.0401511,139.345615587255
3.477,1500,0.01025137,-0.11124176,0.0141511,139.345615587255
3.486,1500,0.01125137,-0.15024176,-0.0548489,139.345615587255
3.497,1500,-0.08774863,-0.11024176,-0.0028489,139.345615587255
3.507,1500,-0.09074863,-0.09424176,-0.0758489,139.345615587255
3.516,1500,0.12725137,-0.06924176,-0.0118489,139.345615587255
3.527,1500,-0.00674863,-0.04024176,0.0491511,139.345615587255
3.537,1500,-0.15974863,-0.06424176,-0.0028489,139.345615587255
3.547,1500,-0.00674863,-0.02824176,0.0231511,139.345615587255
3.557,1500,0.02825137,-0.01124176,0.0131511,139.345615587255
3.567,1500,0.00325137,-0.04124176,-0.0328489,139.345615587255
3.578,1500,-0.05874863,-0.01424176,0.0051511,139.345615587255
3.587,1500,0.02425137,0.01275824,0.0381511,139.345615587255
3.597,1500,0.05025137,0.01175824,0.0541511,139.345615587255
3.607,1500,0.03725137,-0.00924176,0.0001511,139.345615587255
3.617,1500,0.07925137,0.09375824,0.2071511,139.345615587255
3.628,1500,-0.02174863,0.00775824,0.0201511,139.345615587255
3.638,1500,0.15625137,0.09875824,0.1851511,139.345615587255
3.647,1500,0.07825137,-0.00124176,0.0121511,139.345615587255
3.658,1500,-0.11874863,-0.07224176,-0.1468489,139.345615587255
3.668,1500,-0.09974863,-0.03324176,-0.0478489,139.345615587255
3.678,1500,-0.08474863,-0.06424176,-0.1788489,139.345615587255
3.688,1500,-0.03274863,-0.00224176,0.0061511,139.345615587255
3.698,1500,-0.09274863,-0.02524176,-0.0348489,139.345615587255
3.708,1500,0.00025137,0.00275824,0.0051511,139.345615587255
3.718,1500,-0.06874863,-0.03424176,-0.0728489,139.345615587255
3.728,1500,0.07625137,-0.01024176,-0.0048489,84.9121476405313
3.738,1500,-0.01674863,0.00275824,0.0141511,84.9121476405313
3.748,1500,0.07325137,0.01075824,0.0041511,84.9121476405313
3.758,1500,-0.00874863,-0.01224176,-0.0218489,84.9121476405313
3.768,1500,0.09525137,-0.00424176,-0.0378489,84.9121476405313
3.778,1500,0.02025137,-0.06924176,-0.1108489,84.9121476405313
3.788,1500,-0.16574863,-0.04924176,-0.0378489,84.9121476405313
3.798,1500,-0.09374863,-0.00824176,-0.0128489,84.9121476405313
3.808,1500,-0.22074863,-0.07424176,-0.0578489,84.9121476405313
3.817,1500,0.05725137,0.01575824,0.0611511,84.9121476405313
3.827,1500,0.00325137,-0.00224176,0.0811511,84.9121476405313
3.837,1500,-0.04374863,-0.00424176,0.0011511,84.9121476405313
3.847,1500,0.04725137,0.02675824,0.0451511,84.9121476405313
3.857,1500,-0.06174863,-0.01424176,0.0041511,84.9121476405313
3.867,1500,0.07425137,0.04175824,0.0481511,84.9121476405313
3.877,1500,-0.05674863,-0.04424176,-0.0808489,84.9121476405313
3.887,1500,-0.04074863,-0.05324176,-0.1218489,84.9121476405313
3.897,1500,0.03425137,-0.03024176,-0.0388489,84.9121476405313
3.907,1500,-0.08374863,-0.04724176,-0.0758489,84.9121476405313
3.917,1500,0.03325137,0.01075824,0.0421511,84.9121476405313
3.927,1500,-0.11574863,-0.09024176,-0.0868489,84.9121476405313
3.937,1500,0.01125137,0.02675824,0.0871511,84.9121476405313
3.947,1500,-0.05874863,-0.01124176,0.0621511,84.9121476405313
3.957,1500,0.00625137,-0.00424176,0.0321511,84.9121476405313
3.967,1500,0.10225137,0.07475824,0.1981511,84.9121476405313
3.978,1500,0.05225137,-0.01824176,-0.0058489,84.9121476405313
3.988,1500,0.03725137,0.01275824,0.0271511,84.9121476405313
3.998,1500,0.00525137,-0.03724176,-0.0308489,84.9121476405313
4.008,1500,-0.04874863,-0.03724176,-0.0358489,84.9121476405313
4.017,1500,0.06925137,-0.00424176,0.0211511,84.9121476405313
4.027,1500,-0.06074863,-0.00624176,0.0081511,84.9121476405313
4.037,1500,0.06225137,0.01375824,0.0431511,84.9121476405313
4.047,1500,-0.03774863,0.02075824,0.0731511,84.9121476405313
4.057,1500,0.11625137,-0.02824176,0.0271511,84.9121476405313
4.067,1500,-0.02774863,-0.00724176,0.0321511,84.9121476405313
4.077,1500,0.06825137,0.00875824,-0.0158489,84.9121476405313
4.087,1500,-0.03274863,-0.01224176,-0.0218489,84.9121476405313
4.097,1500,0.08425137,0.00775824,-0.0278489,84.9121476405313
4.107,1500,0.06225137,0.00175824,-0.0098489,84.9121476405313
4.117,1500,0.13625137,0.03575824,-0.0378489,84.9121476405313
