20:38:41,0,0
20:38:41,0,0
20:38:41,0,0
20:38:41,0,0
20:38:42,0,0
20:38:42,363.26,0
20:38:42,364.96,0
20:38:42,424.19,0
20:38:42,424.19,0
20:38:43,424.19,0
20:38:43,424.19,0
20:38:43,424.19,0
20:38:43,424.19,0
20:38:43,424.19,0
20:38:44,491.6,0
20:38:44,489.09,0
20:38:44,462.94,0
20:38:44,510.24,0
20:38:44,486.06,0
20:38:45,462.94,0
20:38:45,462.94,0
20:38:45,465.78,0
20:38:45,462.94,0
20:38:45,462.94,0
20:38:46,462.94,0
20:38:46,462.94,0
20:38:46,459.62,0
20:38:46,440.83,0
20:38:46,440.83,0
20:38:47,416.74,0
20:38:47,419.66,0
20:38:47,419.66,0
20:38:47,416.74,0
20:38:47,416.74,0
20:38:48,478.44,0
20:38:48,506.43,0
20:38:48,506.43,0
20:38:48,506.43,0
20:38:48,506.43,0
20:38:49,510.24,0
20:38:49,510.24,0
20:38:49,510.24,0
20:38:49,425.8,0
20:38:49,425.8,0
20:38:50,425.8,0
20:38:50,425.8,0
20:38:50,662.19,0
20:38:50,669.75,0
20:38:50,669.75,0
20:38:51,669.75,0
20:38:51,413.41,0
20:38:51,413.41,0
20:38:51,413.41,0
20:38:51,413.41,0
20:38:51,413.41,0
20:38:52,413.41,0
20:38:52,473.91,0
20:38:52,473.91,0
20:38:52,473.91,0
20:38:52,473.91,0
20:38:53,455.83,0
20:38:53,455.83,0
20:38:53,455.83,0
20:38:53,455.83,0
20:38:53,455.83,0
20:38:54,455.83,0
20:38:54,455.83,0
20:38:54,455.83,0
20:38:54,455.83,0
20:38:54,455.83,0
20:38:54,455.83,0
20:38:55,473.91,0
20:38:55,473.91,0
20:38:55,451.58,0
20:38:55,468.9,0
20:38:56,430.19,0
20:38:56,451.58,0
20:38:56,455.83,0
20:38:56,455.83,0
20:38:56,455.83,0
20:38:57,478.44,0
20:38:57,478.44,0
20:38:57,482.5,0
20:38:57,482.5,0
20:38:57,486.06,0
20:38:58,482.5,0
20:38:58,486.06,0
20:38:58,486.06,0
20:38:58,478.44,0
20:38:58,455.83,0
20:38:59,478.44,0
20:38:59,482.5,0
20:38:59,478.44,0
20:38:59,459.62,0
20:39:00,459.62,0
20:39:00,434.17,0
20:39:00,455.83,0
20:39:00,479.79,0
20:39:00,479.79,0
20:39:00,479.79,0
20:39:01,479.79,0
20:39:01,479.79,0
20:39:01,578.79,0
20:39:01,578.79,0
20:39:01,468.9,0
20:39:02,451.58,0
20:39:02,434.17,1
20:39:02,459.62,1
20:39:02,437.72,1
20:39:02,459.62,1
20:39:03,437.72,1
20:39:03,437.72,1
20:39:03,455.83,1
20:39:03,455.83,1
20:39:04,455.83,1
20:39:04,455.83,1
20:39:04,455.83,1
20:39:04,434.17,1
20:39:04,451.58,1
20:39:05,451.58,1
20:39:05,451.58,1
20:39:05,455.83,1
20:39:05,455.83,1
20:39:05,455.83,1
20:39:06,478.44,1
20:39:06,430.42,1
20:39:06,430.42,1
20:39:06,430.42,1
20:39:06,430.42,1
20:39:07,430.42,1
20:39:07,425.8,1
20:39:07,409.67,1
20:39:07,405.55,1
20:39:07,405.55,1
20:39:08,405.55,1
20:39:08,405.55,1
20:39:08,430.19,1
20:39:08,430.19,1
20:39:08,451.58,1
20:39:09,451.58,1
20:39:09,451.58,1
20:39:09,451.58,1
20:39:09,436.3,1
20:39:09,436.3,1
20:39:09,436.3,1
20:39:10,436.3,1
20:39:10,436.3,1
20:39:10,436.3,1
20:39:10,436.3,1
20:39:10,567.24,1
20:39:11,473.91,1
20:39:11,413.41,1
20:39:11,434.17,1
20:39:11,437.72,1
20:39:11,434.17,1
20:39:12,437.72,1
20:39:12,459.62,1
20:39:12,459.62,1
20:39:12,459.62,1
20:39:12,437.72,1
20:39:13,437.72,1
20:39:13,437.72,1
20:39:13,437.72,1
20:39:13,437.72,1
20:39:13,482.5,1
20:39:14,463.46,1
20:39:14,463.46,1
20:39:14,463.46,1
20:39:14,708.76,1
20:39:14,708.76,1
20:39:14,708.76,1
20:39:15,653.92,1
20:39:15,623.62,1
20:39:15,631.29,1
20:39:15,653.92,1
20:39:16,694.71,1
20:39:16,662.19,1
20:39:16,694.71,1
20:39:16,694.71,1
20:39:16,694.71,1
20:39:17,662.19,1
20:39:17,662.19,1
20:39:17,653.92,1
20:39:17,653.92,1
20:39:17,653.92,1
20:39:18,653.92,1
20:39:18,653.92,1
20:39:18,653.92,1
20:39:18,547.12,1
20:39:19,451.58,1
20:39:19,434.17,1
20:39:19,455.83,1
20:39:19,455.83,1
20:39:19,455.83,1
20:39:20,451.58,1
20:39:20,451.58,1
20:39:20,451.58,1
20:39:20,451.58,1
20:39:20,451.58,1
20:39:20,451.58,1
20:39:21,451.58,1
20:39:21,451.58,1
20:39:21,451.58,1
20:39:21,451.58,1
20:39:21,451.58,1
20:39:21,451.58,1
20:39:22,451.58,1
20:39:22,451.58,1
20:39:22,451.58,1
20:39:22,451.58,1
20:39:22,451.58,1
20:39:22,606.43,1
20:39:23,635.38,1
20:39:23,635.38,1
20:39:23,635.38,1
20:39:23,587.06,1
20:39:23,615.32,1
20:39:24,587.06,1
20:39:24,615.32,1
20:39:24,623.62,2
20:39:24,587.06,2
20:39:24,615.32,2
20:39:25,567.24,2
20:39:25,446.9,2
20:39:25,455.83,2
20:39:25,478.44,2
20:39:26,478.44,2
20:39:26,478.44,2
20:39:26,473.91,2
20:39:26,473.91,2
20:39:26,468.9,2
20:39:27,425.8,2
20:39:27,479.79,2
20:39:27,534.3,2
20:39:27,502.95,2
20:39:27,486.06,2
20:39:28,425.8,2
20:39:28,425.8,2
20:39:28,409.67,2
20:39:28,434.17,2
20:39:28,409.67,2
20:39:29,374.37,2
20:39:29,343.23,2
20:39:29,329.3,2
20:39:29,329.3,2
